id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
8794,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Orient Transline","A/C Seater (2+1)","2024-07-28 06:10:00","04h 45m","2024-07-28 10:55:00",4.5,476.19,2
8795,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Mahi Travels(Under ASTC)","A/C Seater (2+2)","2024-07-28 06:30:00","05h 00m","2024-07-28 11:30:00",4.6,454.00,11
8796,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Mahalaxmi Travels","Tata A/C Seater (2+2)","2024-07-28 08:10:00","05h 35m","2024-07-28 13:45:00",3.4,410.00,25
8797,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Karisma (Aziba)","NON A/C Seater (2+1)","2024-07-28 08:45:00","05h 25m","2024-07-28 14:10:00",4,450.00,13
8798,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 09:00:00","06h 00m","2024-07-28 15:00:00",3.6,500.00,26
8799,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 10:45:00","06h 00m","2024-07-28 16:45:00",3.5,500.00,31
8800,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Yatra Travels","NON A/C Seater (2+1)","2024-07-28 10:45:00","06h 15m","2024-07-28 17:00:00",4.1,450.00,11
8801,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Chartered Bus - ASTC","A/C Seater Push Back (2+2)","2024-07-28 11:00:00","05h 15m","2024-07-28 16:15:00",4.7,583.13,3
8802,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"BLUE HILL TRAVELS INDIA LIMITED","NON A/C Seater Semi Sleeper (2+1)","2024-07-28 21:30:00","06h 15m","2024-07-29 03:45:00",4,550.00,31
8803,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 23:15:00","06h 15m","2024-07-29 05:30:00",3.7,500.00,32
8804,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"MAA Anada (UNDER ASTC)","AC Seater (2+2)","2024-07-28 04:00:00","04h 30m","2024-07-28 08:30:00",2.8,427.00,24
8805,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"BARBIE TRAVELS","A/C Seater Push Back (2+2)","2024-07-28 11:30:00","06h 20m","2024-07-28 17:50:00",0,450.00,20
8806,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"PANKAJ TRAVELS","A/C Seater (2+1)","2024-07-28 12:00:00","05h 00m","2024-07-28 17:00:00",0,550.00,1
8807,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"BLUE HILL TRAVELS INDIA LIMITED","NON A/C Seater Semi Sleeper (2+1)","2024-07-28 20:00:00","07h 30m","2024-07-29 03:30:00",1.8,450.00,25
8808,"Biswanath Charali to Guwahati",https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,"DESTINY TRAVELS","NON AC Seater / Sleeper 2+1","2024-07-28 23:01:00","04h 44m","2024-07-29 03:45:00",0,447.00,35
8809,"Biswanath Charali to Dibrugarh",https://www.redbus.in/bus-tickets/biswanath-charali-to-dibrugarh,"Air Bus Travels","NON AC Seater / Sleeper 2+1","2024-07-28 18:30:00","07h 30m","2024-07-29 02:00:00",3.2,500.00,33
8810,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Assam State Transport Corporation (ASTC) - 139496","NON A/C Seater Push Back (2+1)","2024-07-28 08:25:00","05h 05m","2024-07-28 13:30:00",3.1,245.00,28
8811,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Assam State Transport Corporation (ASTC) - 166134","Bharat Benz A/C Seater (2+2)","2024-07-28 09:00:00","06h 30m","2024-07-28 15:30:00",3.8,281.00,6
8812,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Aroti Travels (Under ASTC)","Non AC Seater (2+2)","2024-07-28 05:45:00","04h 15m","2024-07-28 10:00:00",4.1,350.00,21
8813,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Aniruddha Travels","AC Seater (2+2)","2024-07-28 06:00:00","05h 10m","2024-07-28 11:10:00",3.5,450.00,15
8814,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Chartered Bus - ASTC","A/C Seater Push Back (2+2)","2024-07-28 06:45:00","04h 15m","2024-07-28 11:00:00",4.4,713.60,7
8815,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"MADHURIKA TRAVELS","A/C Seater (2+1)","2024-07-28 07:15:00","05h 15m","2024-07-28 12:30:00",4.4,601.00,9
8816,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"NETWORK TRAVELS","Non A/C Seater / Sleeper (2+1)","2024-07-28 17:00:00","06h 00m","2024-07-28 23:00:00",4.3,350.00,41
8817,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Megha Transport","NON A/C Seater / Sleeper (3+1)","2024-07-28 17:45:00","05h 54m","2024-07-28 23:39:00",4.7,500.00,42
8818,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"NETWORK TRAVELS","NON A/C Seater Push Back (2+1)","2024-07-28 19:00:00","05h 30m","2024-07-29 00:30:00",4.6,300.00,35
8819,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Christina Travels","NON A/C Seater (2+2)","2024-07-28 07:00:00","04h 15m","2024-07-28 11:15:00",2.8,650.00,34
8820,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Maa Laxmi","NON A/C Seater Push Back (2+1)","2024-07-28 17:00:00","05h 30m","2024-07-28 22:30:00",2.1,400.00,29
8821,"Tinsukia to Jorhat",https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,"Purple Wings Coaches","A/C Seater / Sleeper (2+1)","2024-07-28 18:30:00","05h 45m","2024-07-29 00:15:00",2.7,567.00,30
8822,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"Assam State Transport Corporation (ASTC) - 163953","NON A/C Seater Push Back (2+1)","2024-07-28 09:30:00","06h 30m","2024-07-28 16:00:00",3.6,349.00,14
8823,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"Aniruddha Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 21:00:00","07h 00m","2024-07-29 04:00:00",3.5,550.00,20
8824,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"SANJEEBANI TRAVELS","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:15:00","06h 45m","2024-07-29 03:00:00",0,600.00,37
8825,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"PIHU TRANSPORT","Bharat Benz NON A/C Seater / Sleeper (2+1)","2024-07-28 20:45:00","07h 45m","2024-07-29 04:30:00",2.6,520.00,48
8826,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"Maa Laxmi","NON A/C Seater Push Back (2+1)","2024-07-28 19:30:00","06h 30m","2024-07-29 02:00:00",2.8,500.00,36
8827,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"MOON TRAVELS","AC Seater (2+2)","2024-07-28 10:30:00","06h 30m","2024-07-28 17:00:00",2.5,523.00,38
8828,"Moran to Tezpur",https://www.redbus.in/bus-tickets/moran-to-tezpur,"Neha Travels","NON A/C Seater (2+2)","2024-07-28 18:00:00","09h 15m","2024-07-29 03:15:00",2.3,650.00,35
8829,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Assam State Transport Corporation (ASTC) - 153223","Bharat Benz A/C Seater (2+2)","2024-07-28 06:45:00","07h 45m","2024-07-28 14:30:00",3.6,503.00,3
8830,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Yatra Travels","NON A/C Seater (2+1)","2024-07-28 09:00:00","08h 00m","2024-07-28 17:00:00",4.4,450.00,10
8831,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 08:00:00","07h 00m","2024-07-28 15:00:00",4.4,570.00,26
8832,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"KIRAN TRAVELS","A/C Seater (2+1)","2024-07-28 22:50:00","08h 40m","2024-07-29 07:30:00",4.7,600.00,5
8833,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Chartered Bus - ASTC","A/C Seater Push Back (2+2)","2024-07-28 09:30:00","06h 45m","2024-07-28 16:15:00",4.6,583.13,3
8834,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","A/C Seater / Sleeper (2+1)","2024-07-28 23:05:00","06h 55m","2024-07-29 06:00:00",4.6,620.00,6
8835,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Yatra Travels","NON AC Seater/ Sleeper (2+1)","2024-07-28 22:20:00","07h 40m","2024-07-29 06:00:00",4.2,450.00,15
8836,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"BARBIE TRAVELS","A/C Seater Push Back (2+2)","2024-07-28 10:20:00","07h 30m","2024-07-28 17:50:00",0,500.00,19
8837,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"DESTINY TRAVELS","NON AC Seater / Sleeper 2+1","2024-07-28 21:30:00","06h 15m","2024-07-29 03:45:00",0,494.00,35
8838,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"PANKAJ TRAVELS","A/C Seater (2+1)","2024-07-28 10:40:00","06h 20m","2024-07-28 17:00:00",0,600.00,1
8839,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Deep Travels","NON AC Seater / Sleeper 2+1","2024-07-28 22:20:00","06h 40m","2024-07-29 05:00:00",3.9,499.00,17
8840,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Yatra Travels","NON A/C Seater (2+1)","2024-07-28 22:35:00","07h 40m","2024-07-29 06:15:00",4,450.00,9
8841,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","Bharat Benz A/C Seater (2+1)","2024-07-28 22:45:00","07h 30m","2024-07-29 06:15:00",3.2,650.00,4
8842,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"PARIJAT TRAVELS(UNDER ASTC)","NON A/C Seater (2+1)","2024-07-28 23:11:00","07h 19m","2024-07-29 06:30:00",3.2,375.00,11
8843,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 09:20:00","07h 25m","2024-07-28 16:45:00",3.6,570.00,31
8844,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"NORTH EAST TRAVELS(UNDER ASTC)","NON A/C Seater (2+1)","2024-07-28 20:00:00","10h 00m","2024-07-29 06:00:00",3.2,500.00,24
8845,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"BLUE HILL TRAVELS INDIA LIMITED","NON A/C Seater Semi Sleeper (2+1)","2024-07-28 20:15:00","07h 30m","2024-07-29 03:45:00",3.3,550.00,21
8846,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Drishti Travels","NON A/C Seater (2+1)","2024-07-28 21:00:00","08h 30m","2024-07-29 05:30:00",2.9,432.00,15
8847,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"MAHARATHI TRANSPORT","NON A/C Semi Sleeper (2+1)","2024-07-28 22:00:00","07h 00m","2024-07-29 05:00:00",3.9,400.00,16
8848,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"GURUNANAK TRAVELS","NON A/C Seater (2+1)","2024-07-28 21:00:00","08h 00m","2024-07-29 05:00:00",3.1,500.00,27
8849,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Island Travels (Under ASTC)","Non AC Seater (2+1)","2024-07-28 22:30:00","07h 30m","2024-07-29 06:00:00",3.2,450.00,9
8850,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Drishti Travels","NON A/C Seater (2+1)","2024-07-28 21:00:00","08h 00m","2024-07-29 05:00:00",2.3,432.00,27
8851,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 21:45:00","07h 45m","2024-07-29 05:30:00",4,570.00,27
8852,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 22:15:00","07h 15m","2024-07-29 05:30:00",4,570.00,24
8853,"Gohpur to Guwahati",https://www.redbus.in/bus-tickets/gohpur-to-guwahati,"Karisma (Aziba)","NON A/C Seater (2+1)","2024-07-28 07:40:00","06h 30m","2024-07-28 14:10:00",4.4,480.00,13
8854,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Assam State Transport Corporation (ASTC) - 163953","NON A/C Seater Push Back (2+1)","2024-07-28 07:00:00","09h 00m","2024-07-28 16:00:00",3.7,466.00,14
8855,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Aniruddha Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 18:30:00","09h 30m","2024-07-29 04:00:00",3.3,550.00,20
8856,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Puja Transport","NON AC Seater / Sleeper 2+1","2024-07-28 18:30:00","10h 30m","2024-07-29 05:00:00",3.7,600.00,9
8857,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"SANJEEBANI TRAVELS","Non A/C Seater / Sleeper (2+1)","2024-07-28 16:40:00","10h 20m","2024-07-29 03:00:00",0,600.00,32
8858,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Aniruddha Travels","AC Seater (2+2)","2024-07-28 06:00:00","09h 35m","2024-07-28 15:35:00",3.9,500.00,14
8859,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"J.S. Travels","Non AC Seater (2+1)","2024-07-28 17:30:00","10h 30m","2024-07-29 04:00:00",3.1,550.00,32
8860,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Puja Transport","Non AC Seater (2+2)","2024-07-28 17:30:00","10h 30m","2024-07-29 04:00:00",3.1,600.00,35
8861,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"PIHU TRANSPORT","Bharat Benz NON A/C Seater / Sleeper (2+1)","2024-07-28 18:00:00","10h 30m","2024-07-29 04:30:00",1.7,500.00,37
8862,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Neha Travels","NON A/C Seater (2+2)","2024-07-28 15:00:00","12h 15m","2024-07-29 03:15:00",1.9,650.00,26
8863,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"Maa Laxmi","NON A/C Seater Push Back (2+1)","2024-07-28 17:00:00","09h 00m","2024-07-29 02:00:00",2.8,550.00,13
8864,"Tinsukia to Tezpur",https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,"MOON TRAVELS","AC Seater (2+2)","2024-07-28 07:45:00","09h 15m","2024-07-28 17:00:00",2.3,618.00,26
8865,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,"RAYAN TRAVELS","NON A/C Seater (2+1)","2024-07-28 18:30:00","11h 30m","2024-07-29 06:00:00",2.9,650.00,27
8866,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,"Deep Travels","Non AC Seater (2+1)","2024-07-28 19:00:00","11h 30m","2024-07-29 06:30:00",2.9,650.00,32
8867,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,"NETWORK TRAVELS","NON A/C Seater Push Back (2+1)","2024-07-28 17:30:00","12h 00m","2024-07-29 05:30:00",2.9,550.00,28
8868,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,"Jagannath Travels and Tours Pvt. Ltd.","NON A/C Seater Push Back (2+1)","2024-07-28 18:30:00","10h 35m","2024-07-29 05:05:00",2.1,650.00,30
8869,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,JAYSIKA,"NON A/C Seater (2+1)","2024-07-28 16:30:00","12h 00m","2024-07-29 04:30:00",2.5,650.00,34
8870,"Silchar to Guwahati",https://www.redbus.in/bus-tickets/silchar-to-guwahati,"SEEMA TRAVELS","NON AC Seater / Sleeper 2+1","2024-07-28 17:30:00","11h 30m","2024-07-29 05:00:00",2.7,650.00,45
8871,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Assam State Transport Corporation (ASTC) - 139495","NON A/C Seater Push Back (2+1)","2024-07-28 07:30:00","06h 30m","2024-07-28 14:00:00",3.7,273.00,27
8872,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Purple Wings Coaches","A/C Seater / Sleeper (2+1)","2024-07-28 00:15:00","04h 15m","2024-07-28 04:30:00",3.4,567.00,1
8873,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"MOON TRAVELS","AC Seater (2+2)","2024-07-28 09:45:00","05h 35m","2024-07-28 15:20:00",3.1,523.00,35
8874,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Aniruddha Travels","AC Seater (2+2)","2024-07-28 10:15:00","06h 00m","2024-07-28 16:15:00",3.7,450.00,28
8875,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Chartered Bus - ASTC","Volvo AC Seater Pushback 2+2","2024-07-28 12:30:00","04h 45m","2024-07-28 17:15:00",4.7,735.16,2
8876,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Bashudev Transline (Under ASTC)","A/C Seater (2+1)","2024-07-28 12:35:00","05h 25m","2024-07-28 18:00:00",4.1,550.00,37
8877,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Christina Travels","NON A/C Seater (2+2)","2024-07-28 11:00:00","05h 30m","2024-07-28 16:30:00",2.9,650.00,45
8878,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"Aniruddha Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 23:15:00","04h 45m","2024-07-29 04:00:00",2.9,550.00,47
8879,"Bokakhat to Dibrugarh",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,"PIHU TRANSPORT","Bharat Benz NON A/C Seater / Sleeper (2+1)","2024-07-28 23:30:00","04h 30m","2024-07-29 04:00:00",2.7,500.00,50
8880,"North Lakhimpur to Moran",https://www.redbus.in/bus-tickets/north-lakhimpur-to-moran,"Assam State Transport Corporation (ASTC) - 173044","Non AC Seater (2+2)","2024-07-28 13:00:00","02h 30m","2024-07-28 15:30:00",3.3,170.00,19
8881,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Assam State Transport Corporation (ASTC) - 173419","Bharat Benz A/C Seater (2+2)","2024-07-28 10:50:00","04h 10m","2024-07-28 15:00:00",1.8,334.00,10
8882,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"KRISHNA CHARAN TRAVELS","A/C Seater Push Back (2+2)","2024-07-28 05:30:00","05h 30m","2024-07-28 11:00:00",3.8,450.00,40
8883,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Sparrow Travels (Under ASTC)","Non AC Seater (2+2)","2024-07-28 06:30:00","05h 30m","2024-07-28 12:00:00",3.4,350.00,40
8884,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Karisma (Aziba)","NON A/C Seater (2+1)","2024-07-28 10:40:00","04h 20m","2024-07-28 15:00:00",3.9,400.00,28
8885,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Chartered Bus - ASTC","A/C Seater Push Back (2+2)","2024-07-28 11:00:00","04h 00m","2024-07-28 15:00:00",4.3,541.16,5
8886,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"KIRAN TRAVELS","A/C Seater (2+1)","2024-07-28 11:30:00","05h 35m","2024-07-28 17:05:00",3.3,432.00,3
8887,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","2024-07-28 13:10:00","05h 20m","2024-07-28 18:30:00",4.2,500.00,34
8888,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Pranjit Travels (Under ASTC)","A/C Seater (2+1)","2024-07-28 14:00:00","04h 30m","2024-07-28 18:30:00",3.7,600.00,3
8889,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Mayur Travels (Under ASTC)","Non AC Seater (2+2)","2024-07-28 05:45:00","05h 45m","2024-07-28 11:30:00",0,350.00,43
8890,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Ruma Travels (Under ASTC)","Non AC Seater (2+2)","2024-07-28 09:00:00","05h 40m","2024-07-28 14:40:00",1,350.00,41
8891,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"PANKAJ TRAVELS","AC Seater (2+2)","2024-07-28 10:00:00","05h 35m","2024-07-28 15:35:00",0,400.00,37
8892,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Mahadev K.P.","Tata A/C Seater (2+2)","2024-07-28 11:00:00","07h 15m","2024-07-28 18:15:00",2,460.00,41
8893,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"Mahadev K.P.","Tata A/C Seater (2+2)","2024-07-28 11:30:00","07h 00m","2024-07-28 18:30:00",2,460.00,41
8894,"Tezpur to North Lakhimpur",https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,"DESTINY TRAVELS","NON A/C Seater (2+1)","2024-07-28 23:30:00","04h 15m","2024-07-29 03:45:00",0,437.00,32
8895,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Assam State Transport Corporation (ASTC) - 96880","A/C Seater (2+1)","2024-07-28 08:00:00","09h 45m","2024-07-28 17:45:00",3.8,540.00,16
8896,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Aniruddha Travels","NON A/C Seater/ Sleeper (2+1)","2024-07-28 20:00:00","08h 45m","2024-07-29 04:45:00",3.2,550.00,20
8897,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Aniruddha Travels","AC Seater (2+2)","2024-07-28 07:50:00","09h 40m","2024-07-28 17:30:00",3.4,500.00,25
8898,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"SANJEEBANI TRAVELS","Non A/C Seater / Sleeper (2+1)","2024-07-28 21:30:00","07h 40m","2024-07-29 05:10:00",0,600.00,21
8899,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"PIHU TRANSPORT","Bharat Benz NON A/C Seater / Sleeper (2+1)","2024-07-28 19:45:00","09h 15m","2024-07-29 05:00:00",3.2,500.00,43
8900,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Puja Transport","NON AC Seater / Sleeper 2+1","2024-07-28 20:00:00","09h 30m","2024-07-29 05:30:00",2.3,600.00,6
8901,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Puja Transport","Non AC Seater (2+2)","2024-07-28 20:00:00","10h 00m","2024-07-29 06:00:00",3.6,550.00,25
8902,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"J.S. Travels","Non AC Seater (2+1)","2024-07-28 21:00:00","09h 30m","2024-07-29 06:30:00",2,550.00,22
8903,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Maa Laxmi","NON A/C Seater Push Back (2+1)","2024-07-28 23:00:00","09h 00m","2024-07-29 08:00:00",2.4,550.00,36
8904,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"MOON TRAVELS","AC Seater (2+2)","2024-07-28 07:15:00","09h 35m","2024-07-28 16:50:00",2.9,618.00,30
8905,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Neha Travels","NON A/C Seater (2+2)","2024-07-28 22:40:00","09h 20m","2024-07-29 08:00:00",1.4,650.00,33
8906,"Tezpur to Tinsukia",https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,"Neha Travels","NON A/C Seater (2+2)","2024-07-28 22:40:00","06h 50m","2024-07-29 05:30:00",1.1,650.00,15
8907,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Assam State Transport Corporation (ASTC) - 139496","NON A/C Seater Push Back (2+1)","2024-07-28 09:30:00","07h 00m","2024-07-28 16:30:00",3.5,273.00,28
8908,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Bashudev Transline (Under ASTC)","A/C Seater (2+1)","2024-07-28 06:45:00","05h 05m","2024-07-28 11:50:00",4.5,550.00,16
8909,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"SHIVAM TRAVELS","Bharat Benz A/C Seater (2+1)","2024-07-28 07:30:00","05h 00m","2024-07-28 12:30:00",4.6,600.00,5
8910,"Dibrugarh to Bokakhat",https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,"Aniruddha Travels","AC Seater (2+2)","2024-07-28 07:30:00","06h 30m","2024-07-28 14:00:00",3.5,450.00,18
